Unnamed: 0,fromLibrary,toLibrary,fromGroupArtifact,toGroupArtifact,inDepSeq,dataConfirmed
1328,jackson,json-lib,com.fasterxml.jackson.core:jackson-annotations,net.sf.json-lib:json-lib,5,False
1329,jackson,xstream,org.codehaus.jackson:jackson-core-asl,xstream:xstream,0,False
1330,jackson,json-smart,com.fasterxml.jackson.core:jackson-core,net.minidev:json-smart,13,False
1331,jackson,flexjson,com.fasterxml.jackson.core:jackson-annotations,org.hudsonci.tools:xstream,0,False
1332,jackson,xstream,org.codehaus.jackson:jackson-xc,com.thoughtworks.xstream:xstream,19,False
1333,jackson,xstream,com.fasterxml.jackson.core:jackson-databind,xstream:xstream,0,False
1334,jackson,json-path,org.codehaus.jackson:jackson-mapper-asl,io.paradoxical:json-path,0,False
1335,jackson,json-simple,org.codehaus.jackson:jackson-xc,com.github.cliftonlabs:json-simple,0,False
1336,jackson,gson,com.fasterxml.jackson.core:jackson-core,com.google.code.gson:gson,1405,True
1337,jackson,fastjson,org.codehaus.jackson:jackson-xc,com.alibaba:fastjson,3,False
1338,jackson,jettison,org.codehaus.jackson:jackson-xc,org.codehaus.jettison:jettison,61,False
1339,jackson,json-lib,com.fasterxml.jackson.core:jackson-annotations,org.kohsuke.stapler:json-lib,0,False
1340,jackson,json-path,com.fasterxml.jackson.core:jackson-core,com.jayway.jsonpath:json-path,273,False
1341,jackson,svenson,org.codehaus.jackson:jackson-core-asl,com.google.code.svenson:svenson,0,False
1342,jackson,xstream,org.codehaus.jackson:jackson-mapper-asl,com.thoughtworks.xstream:xstream,74,False
1343,jackson,json-lib,org.codehaus.jackson:jackson-core-asl,org.kohsuke.stapler:json-lib,0,False
1344,jackson,flexjson,com.fasterxml.jackson.core:jackson-annotations,org.sonatype.nexus.xstream:xstream,0,False
1345,jackson,flexjson,org.codehaus.jackson:jackson-mapper-asl,org.hudsonci.tools:xstream,0,False
1346,jackson,json-path,org.codehaus.jackson:jackson-core-asl,com.jayway.restassured:json-path,0,False
1347,jackson,xstream,com.fasterxml.jackson.core:jackson-annotations,xstream:xstream,0,False
1348,jackson,xstream,com.fasterxml.jackson.core:jackson-core,xstream:xstream,0,False
1349,jackson,flexjson,com.fasterxml.jackson.core:jackson-core,org.sonatype.nexus.xstream:xstream,0,False
1350,jackson,json-lib,org.codehaus.jackson:jackson-mapper-asl,org.kohsuke.stapler:json-lib,0,False
1351,jackson,flexjson,org.codehaus.jackson:jackson-xc,org.sonatype.nexus.xstream:xstream,0,False
1352,jackson,json-lib,org.codehaus.jackson:jackson-core-asl,com.hynnet:json-lib,0,False
1353,jackson,flexjson,org.codehaus.jackson:jackson-mapper-asl,io.github.benas:xstream,0,False
1354,jansi,jline,org.fusesource.jansi:jansi,org.sonatype.jline:jline,8,False
1355,jansi,args4j,org.fusesource.jansi:jansi,args4j:args4j,0,False
1356,jansi,jcommander,org.fusesource.jansi:jansi,de.weltraumschaf.commons:jcommander,0,False
1357,jansi,jcommander,org.fusesource.jansi:jansi,com.beust:jcommander,13,False
1358,jansi,jopt-simple,org.fusesource.jansi:jansi,net.sf.jopt-simple:jopt-simple,30,False
1359,jansi,jline,org.fusesource.jansi:jansi,org.jline:jline,4,False
1360,jansi,commons-cli,org.fusesource.jansi:jansi,commons-cli:commons-cli,8,False
1361,jansi,jline,org.fusesource.jansi:jansi,jline:jline,31,False
1362,jansi,java-getopt,org.fusesource.jansi:jansi,urbanophile:java-getopt,0,False
1363,jansi,libreadline-java,org.fusesource.jansi:jansi,org.aesh:aesh-readline,9,False
1364,jansi,commons-cli,org.fusesource.jansi:jansi,org.apache.mahout.commons:commons-cli,0,False
1365,jansi,java-getopt,org.fusesource.jansi:jansi,gnu.getopt:java-getopt,5,False
1366,jasperreports,itext,net.sf.jasperreports:jasperreports,com.itextpdf:itextpdf,0,False
1367,jasperreports,itext,net.sf.jasperreports:jasperreports,com.lowagie:itext,7,False
1368,jasperreports,pdfbox,net.sf.jasperreports:jasperreports,pdfbox:pdfbox,0,False
1369,jasperreports,itext,jasperreports:jasperreports,itext:itext,0,False
1370,jasperreports,itext,net.sf.jasperreports:jasperreports,itext:itext,0,False
1371,jasperreports,pdfbox,jasperreports:jasperreports,pdfbox:pdfbox,0,False
1372,jasperreports,itext,jasperreports:jasperreports,com.lowagie:itext,6,False
1373,jasperreports,itext,jasperreports:jasperreports,com.itextpdf:itextpdf,0,False
1374,jasperreports,pdfbox,net.sf.jasperreports:jasperreports,org.apache.pdfbox:pdfbox,0,False
1375,jasperreports,pdfbox,jasperreports:jasperreports,org.apache.pdfbox:pdfbox,0,False
1376,jasypt,commons-codec,org.jasypt:jasypt,commons-codec:commons-codec,19,False
1377,java-cup,jflex,net.sf.squirrel-sql.thirdparty-non-maven:java-cup,de.jflex:jflex,0,False
1378,java-cup,antlr,net.sf.squirrel-sql.thirdparty-non-maven:java-cup,org.antlr:antlr-runtime,0,False
1379,java-cup,antlr,edu.princeton.cup:java-cup,antlr:antlr,0,False
1380,java-cup,antlr,net.sf.squirrel-sql.thirdparty-non-maven:java-cup,org.antlr:antlr4,0,False
1381,java-cup,antlr,net.sf.squirrel-sql.thirdparty-non-maven:java-cup,org.antlr:antlr,0,False
1382,java-cup,antlr,edu.princeton.cup:java-cup,org.antlr:antlr4-runtime,0,False
1383,java-cup,antlr,edu.princeton.cup:java-cup,org.antlr:antlr-runtime,0,False
1384,java-cup,antlr,edu.princeton.cup:java-cup,org.antlr:antlr,0,False
1385,java-cup,antlr,net.sf.squirrel-sql.thirdparty-non-maven:java-cup,org.antlr:antlr4-runtime,0,False
1386,java-cup,parboiled,edu.princeton.cup:java-cup,org.parboiled:parboiled-java,0,False
1387,java-cup,antlr,edu.princeton.cup:java-cup,org.antlr:antlr4,0,False
1388,java-cup,parboiled,net.sf.squirrel-sql.thirdparty-non-maven:java-cup,org.parboiled:parboiled-core,0,False
1389,java-cup,parboiled,net.sf.squirrel-sql.thirdparty-non-maven:java-cup,org.parboiled:parboiled-java,0,False
1390,java-cup,jflex,edu.princeton.cup:java-cup,de.jflex:jflex,0,False
1391,java-cup,parboiled,edu.princeton.cup:java-cup,org.parboiled:parboiled-core,0,False
1392,java-cup,antlr,net.sf.squirrel-sql.thirdparty-non-maven:java-cup,antlr:antlr,0,False
1393,java-getopt,commons-cli,urbanophile:java-getopt,commons-cli:commons-cli,2,False
1394,java-getopt,jcommander,urbanophile:java-getopt,com.beust:jcommander,0,False
1395,java-getopt,jcommander,urbanophile:java-getopt,de.weltraumschaf.commons:jcommander,0,False
1396,java-getopt,commons-cli,urbanophile:java-getopt,org.apache.mahout.commons:commons-cli,0,False
1397,java-getopt,jline,urbanophile:java-getopt,org.jline:jline,0,False
1398,java-getopt,commons-cli,gnu.getopt:java-getopt,org.apache.mahout.commons:commons-cli,0,False
1399,java-getopt,args4j,gnu.getopt:java-getopt,args4j:args4j,0,False
1400,java-getopt,jopt-simple,urbanophile:java-getopt,net.sf.jopt-simple:jopt-simple,0,False
1401,java-getopt,jcommander,gnu.getopt:java-getopt,de.weltraumschaf.commons:jcommander,0,False
1402,java-getopt,jline,gnu.getopt:java-getopt,jline:jline,0,False
1403,java-getopt,commons-cli,gnu.getopt:java-getopt,commons-cli:commons-cli,1,False
1404,java-getopt,jcommander,gnu.getopt:java-getopt,com.beust:jcommander,1,False
1405,java-getopt,args4j,urbanophile:java-getopt,args4j:args4j,0,False
1406,java-getopt,jansi,gnu.getopt:java-getopt,org.fusesource.jansi:jansi,6,False
1407,java-getopt,libreadline-java,urbanophile:java-getopt,org.aesh:aesh-readline,0,False
1408,java-getopt,jline,gnu.getopt:java-getopt,org.sonatype.jline:jline,0,False
1409,java-getopt,jansi,urbanophile:java-getopt,org.fusesource.jansi:jansi,0,False
1410,java-getopt,jopt-simple,gnu.getopt:java-getopt,net.sf.jopt-simple:jopt-simple,0,False
1411,java-getopt,jline,gnu.getopt:java-getopt,org.jline:jline,0,False
1412,java-getopt,libreadline-java,gnu.getopt:java-getopt,org.aesh:aesh-readline,1,False
1413,java-getopt,jline,urbanophile:java-getopt,jline:jline,1,False
1414,java-getopt,jline,urbanophile:java-getopt,org.sonatype.jline:jline,0,False
1415,javassist,bcel,jboss:javassist,bcel:bcel,0,False
1416,javassist,asm,org.javassist:javassist,org.ow2.asm:asm,54,True
1417,javassist,cglib,jboss:javassist,cglib:cglib,0,False
1418,javassist,asm,org.javassist:javassist,asm:asm-all,0,False
1419,javassist,asm,org.javassist:javassist,org.ow2.asm:asm-commons,10,False
1420,javassist,asm,javassist:javassist,asm:asm,38,False
1421,javassist,asm,javassist:javassist,org.ow2.asm:asm,16,False
1422,javassist,bcel,javassist:javassist,bcel:bcel,1,False
1423,javassist,asm,org.javassist:javassist,asm:asm,16,True
1424,javassist,asm,jboss:javassist,asm:asm,1,False
1425,javassist,asm,javassist:javassist,org.ow2.asm:asm-all,0,False
1426,javassist,cglib,javassist:javassist,cglib:cglib,69,False
1427,javassist,asm,org.javassist:javassist,org.ow2.asm:asm-all,13,False
1428,javassist,asm,javassist:javassist,org.ow2.asm:asm-commons,1,False
1429,javassist,bcel,org.javassist:javassist,org.apache.bcel:bcel,0,False
1430,javassist,asm,javassist:javassist,asm:asm-all,3,True
1431,javassist,bcel,javassist:javassist,org.apache.bcel:bcel,2,False
1432,javassist,asm,jboss:javassist,org.ow2.asm:asm,0,False
1433,javassist,asm,jboss:javassist,org.ow2.asm:asm-all,0,False
1434,javassist,bcel,jboss:javassist,org.apache.bcel:bcel,0,False
1435,javassist,cglib,org.javassist:javassist,cglib:cglib,17,False
1436,javassist,bcel,org.javassist:javassist,bcel:bcel,0,False
1437,javassist,asm,jboss:javassist,org.ow2.asm:asm-commons,0,False
1438,javassist,asm,jboss:javassist,asm:asm-all,0,False
1439,javolution,mahout,javolution:javolution,org.apache.mahout:mahout,0,False
1440,javolution,mahout,org.javolution:javolution,org.apache.mahout:mahout,0,False
1441,javolution,trove4j,org.javolution:javolution,net.sf.trove4j:trove4j,0,False
1442,javolution,fastutil,javolution:javolution,fastutil:fastutil,0,False
1443,javolution,commons-lang,javolution:javolution,commons-lang:commons-lang,2,False
1444,javolution,mahout,javolution:javolution,org.apache.mahout:mahout-core,0,False
1445,javolution,fastutil,javolution:javolution,it.unimi.dsi:fastutil,0,False
1446,javolution,fastutil,org.javolution:javolution,fastutil:fastutil,0,False
1447,javolution,commons-lang,javolution:javolution,org.apache.commons:commons-lang3,1,False
1448,javolution,collections-generic,org.javolution:javolution,net.sourceforge.collections:collections-generic,0,False
1449,javolution,fastutil,org.javolution:javolution,it.unimi.dsi:fastutil,0,False
1450,javolution,trove4j,javolution:javolution,net.sf.trove4j:trove4j,1,False
1451,javolution,colt,javolution:javolution,colt:colt,0,False
1452,javolution,mahout,org.javolution:javolution,org.apache.mahout:mahout-core,0,False
1453,javolution,samskivert,org.javolution:javolution,com.samskivert:samskivert,0,False
1454,javolution,lambdaj,javolution:javolution,com.googlecode.lambdaj:lambdaj,0,False
1455,javolution,mahout,org.javolution:javolution,org.apache.mahout:mahout-math,0,False
1456,javolution,commons-collections,org.javolution:javolution,commons-collections:commons-collections,0,False
1457,javolution,high-scale-lib,javolution:javolution,com.boundary:high-scale-lib,1,False
1458,javolution,joda-time,org.javolution:javolution,joda-time:joda-time,0,False
1459,javolution,collections-generic,javolution:javolution,net.sourceforge.collections:collections-generic,0,False
1460,javolution,commons-collections,javolution:javolution,org.apache.commons:commons-collections4,0,False
1461,javolution,samskivert,javolution:javolution,com.samskivert:samskivert,0,False
1462,javolution,mahout,org.javolution:javolution,org.apache.mahout:mahout-collections,0,False
1463,javolution,guava,javolution:javolution,com.google.guava:guava,6,False
1464,javolution,colt,org.javolution:javolution,colt:colt,0,False
1465,javolution,commons-collections,javolution:javolution,commons-collections:commons-collections,6,False
1466,javolution,commons-lang,org.javolution:javolution,commons-lang:commons-lang,0,False
1467,javolution,joda-time,javolution:javolution,joda-time:joda-time,1,False
1468,javolution,mahout,javolution:javolution,org.apache.mahout:mahout-collections,0,False
1469,javolution,mahout,javolution:javolution,org.apache.mahout:mahout-math,0,False
1470,javolution,lambdaj,org.javolution:javolution,com.googlecode.lambdaj:lambdaj,0,False
1471,javolution,commons-lang,org.javolution:javolution,org.apache.commons:commons-lang3,0,False
1472,javolution,commons-collections,org.javolution:javolution,org.apache.commons:commons-collections4,0,False
1473,javolution,hppc,javolution:javolution,com.carrotsearch:hppc,1,False
1474,javolution,guava,org.javolution:javolution,com.google.guava:guava,1,False
1475,javolution,high-scale-lib,org.javolution:javolution,com.boundary:high-scale-lib,0,False
1476,javolution,hppc,org.javolution:javolution,com.carrotsearch:hppc,0,False
1477,jaxen,jdom,jaxen:jaxen,org.jdom:jdom,49,True
1478,jaxen,saxon,jaxen:jaxen,net.sourceforge.saxon:saxon,15,False
1479,jaxen,dom4j,jaxen:jaxen,org.dom4j:dom4j,5,False
1480,jaxen,jdom,jaxen:jaxen,jdom:jdom,23,True
1481,jaxen,wstx-asl,jaxen:jaxen,org.codehaus.woodstox:wstx-asl,14,False
1482,jaxen,saxon,jaxen:jaxen,net.sf.saxon:saxon,10,False
1483,jaxen,saxon,jaxen:jaxen,saxon:saxon,0,False
1484,jaxen,stax-utils,jaxen:jaxen,net.java.dev.stax-utils:stax-utils,12,False
1485,jaxen,dom4j,jaxen:jaxen,dom4j:dom4j,89,False
1486,jaxen,xom,jaxen:jaxen,xom:xom,15,False
1487,jaxen,xml-writer,jaxen:jaxen,com.megginson.sax:xml-writer,0,False
1488,jaxen,stax2-api,jaxen:jaxen,org.codehaus.woodstox:stax2-api,4,False
1489,jaxen,xerces,jaxen:jaxen,xerces:xercesImpl,47,False
1490,jaxen,nanoxml,jaxen:jaxen,be.cyberelf.nanoxml:nanoxml,0,False
1491,jaxen,xerces,jaxen:jaxen,xerces:xerces,0,False
1492,jaxen,xpp3,jaxen:jaxen,org.ogce:xpp3,0,False
1493,jaxen,jdom,jaxen:jaxen,org.jdom:jdom2,22,False
1494,jaxen,xmlParserAPIs,jaxen:jaxen,xerces:xmlParserAPIs,6,False
1495,jaxen,kxml2,jaxen:jaxen,kxml2:kxml2,0,False
1496,jaxen,simple-xml,jaxen:jaxen,org.simpleframework:simple-xml,0,False
1497,jaxen,wstx-asl,jaxen:jaxen,woodstox:wstx-asl,5,False
1498,jaxen,xalan,jaxen:jaxen,xalan:xalan,35,False
1499,jaxen,xmlParserAPIs,jaxen:jaxen,xml-apis:xmlParserAPIs,1,False
1500,jaxen,xmltooling,jaxen:jaxen,org.opensaml:xmltooling,8,False
1501,jaxen,xpp3,jaxen:jaxen,xpp3:xpp3,5,False
1502,jaxen,kxml2,jaxen:jaxen,net.sf.kxml:kxml2,0,False
1503,jbullet,slick,cz.advel.jbullet:jbullet,org.slick2d:slick2d-core,0,False
1504,jbullet,lwjgl,cz.advel.jbullet:jbullet,org.lwjgl:lwjgl,0,False
1505,jbullet,lwjgl,cz.advel.jbullet:jbullet,org.lwjgl.lwjgl:lwjgl,0,False
1506,jcommander,commons-cli,de.weltraumschaf.commons:jcommander,commons-cli:commons-cli,0,False
1507,jcommander,jline,com.beust:jcommander,org.sonatype.jline:jline,0,False
1508,jcommander,commons-cli,com.beust:jcommander,commons-cli:commons-cli,25,True
1509,jcommander,java-getopt,de.weltraumschaf.commons:jcommander,gnu.getopt:java-getopt,0,False
1510,jcommander,jline,de.weltraumschaf.commons:jcommander,org.jline:jline,0,False
1511,jcommander,java-getopt,com.beust:jcommander,gnu.getopt:java-getopt,1,False
1512,jcommander,java-getopt,com.beust:jcommander,urbanophile:java-getopt,0,False
1513,jcommander,commons-cli,de.weltraumschaf.commons:jcommander,org.apache.mahout.commons:commons-cli,0,False
1514,jcommander,jansi,de.weltraumschaf.commons:jcommander,org.fusesource.jansi:jansi,0,False
1515,jcommander,jline,de.weltraumschaf.commons:jcommander,org.sonatype.jline:jline,0,False
1516,jcommander,jopt-simple,com.beust:jcommander,net.sf.jopt-simple:jopt-simple,12,False
1517,jcommander,args4j,de.weltraumschaf.commons:jcommander,args4j:args4j,0,False
1518,jcommander,jline,com.beust:jcommander,jline:jline,18,False
1519,jcommander,libreadline-java,de.weltraumschaf.commons:jcommander,org.aesh:aesh-readline,0,False
1520,jcommander,commons-cli,com.beust:jcommander,org.apache.mahout.commons:commons-cli,0,False
1521,jcommander,libreadline-java,com.beust:jcommander,org.aesh:aesh-readline,1,False
1522,jcommander,jline,com.beust:jcommander,org.jline:jline,0,False
1523,jcommander,args4j,com.beust:jcommander,args4j:args4j,3,False
1524,jcommander,jline,de.weltraumschaf.commons:jcommander,jline:jline,0,False
1525,jcommander,java-getopt,de.weltraumschaf.commons:jcommander,urbanophile:java-getopt,0,False
1526,jcommander,jopt-simple,de.weltraumschaf.commons:jcommander,net.sf.jopt-simple:jopt-simple,0,False
1527,jcommander,jansi,com.beust:jcommander,org.fusesource.jansi:jansi,12,False
1528,jdom,xml-writer,org.jdom:jdom2,com.megginson.sax:xml-writer,0,False
1529,jdom,xml-writer,org.jdom:jdom,com.megginson.sax:xml-writer,3,False
1530,jdom,kxml2,jdom:jdom,net.sf.kxml:kxml2,0,False
1531,jdom,saxon,jdom:jdom,saxon:saxon,0,False
1532,jdom,stax-utils,org.jdom:jdom2,net.java.dev.stax-utils:stax-utils,0,False
1533,jdom,xerces,org.jdom:jdom,xerces:xerces,0,False
1534,jdom,wstx-asl,jdom:jdom,woodstox:wstx-asl,5,False
1535,jdom,xpp3,jdom:jdom,xpp3:xpp3,20,False
1536,jdom,xpp3,jdom:jdom,org.ogce:xpp3,0,False
1537,jdom,xmlParserAPIs,org.jdom:jdom2,xml-apis:xmlParserAPIs,0,False
1538,jdom,xom,org.jdom:jdom,xom:xom,10,False
1539,jdom,dom4j,org.jdom:jdom2,org.dom4j:dom4j,0,False
1540,jdom,stax2-api,jdom:jdom,org.codehaus.woodstox:stax2-api,0,False
1541,jdom,nanoxml,org.jdom:jdom,be.cyberelf.nanoxml:nanoxml,0,False
1542,jdom,wstx-asl,org.jdom:jdom,woodstox:wstx-asl,0,False
1543,jdom,dom4j,jdom:jdom,org.dom4j:dom4j,0,False
1544,jdom,saxon,org.jdom:jdom2,net.sourceforge.saxon:saxon,0,False
1545,jdom,xml-writer,jdom:jdom,com.megginson.sax:xml-writer,3,False
1546,jdom,jaxen,org.jdom:jdom,jaxen:jaxen,29,True
1547,jdom,xmlParserAPIs,org.jdom:jdom,xml-apis:xmlParserAPIs,0,False
1548,jdom,kxml2,org.jdom:jdom2,kxml2:kxml2,0,False
1549,jdom,dom4j,org.jdom:jdom,dom4j:dom4j,30,False
1550,jdom,simple-xml,org.jdom:jdom,org.simpleframework:simple-xml,8,False
1551,jdom,xpp3,org.jdom:jdom,xpp3:xpp3,6,False
1552,jdom,xmltooling,org.jdom:jdom,org.opensaml:xmltooling,8,False
1553,jdom,xom,org.jdom:jdom2,xom:xom,2,False
1554,jdom,xmlParserAPIs,org.jdom:jdom2,xerces:xmlParserAPIs,0,False
1555,jdom,xerces,org.jdom:jdom,xerces:xercesImpl,32,False
1556,jdom,saxon,org.jdom:jdom2,saxon:saxon,0,False
1557,jdom,saxon,org.jdom:jdom,net.sf.saxon:saxon,2,False
1558,jdom,xerces,org.jdom:jdom2,xerces:xerces,0,False
1559,jdom,jaxen,jdom:jdom,jaxen:jaxen,46,False
1560,jdom,xmlParserAPIs,jdom:jdom,xml-apis:xmlParserAPIs,10,False
1561,jdom,xmltooling,org.jdom:jdom2,org.opensaml:xmltooling,0,False
1562,jdom,xom,jdom:jdom,xom:xom,18,False
1563,jdom,saxon,org.jdom:jdom,saxon:saxon,0,False
1564,jdom,simple-xml,jdom:jdom,org.simpleframework:simple-xml,0,False
1565,jdom,xalan,org.jdom:jdom,xalan:xalan,27,False
1566,jdom,xalan,jdom:jdom,xalan:xalan,30,False
1567,jdom,wstx-asl,org.jdom:jdom2,woodstox:wstx-asl,0,False
1568,jdom,saxon,jdom:jdom,net.sf.saxon:saxon,3,False
1569,jdom,wstx-asl,org.jdom:jdom2,org.codehaus.woodstox:wstx-asl,0,False
1570,jdom,xerces,org.jdom:jdom2,xerces:xercesImpl,3,False
1571,jdom,saxon,org.jdom:jdom,net.sourceforge.saxon:saxon,0,False
1572,jdom,nanoxml,org.jdom:jdom2,be.cyberelf.nanoxml:nanoxml,0,False
1573,jdom,dom4j,org.jdom:jdom2,dom4j:dom4j,8,False
1574,jdom,wstx-asl,org.jdom:jdom,org.codehaus.woodstox:wstx-asl,5,False
1575,jdom,saxon,jdom:jdom,net.sourceforge.saxon:saxon,2,False
1576,jdom,xerces,jdom:jdom,xerces:xercesImpl,45,False
1577,jdom,simple-xml,org.jdom:jdom2,org.simpleframework:simple-xml,0,False
1578,jdom,nanoxml,jdom:jdom,be.cyberelf.nanoxml:nanoxml,0,False
1579,jdom,stax-utils,jdom:jdom,net.java.dev.stax-utils:stax-utils,3,False
1580,jdom,dom4j,org.jdom:jdom,org.dom4j:dom4j,8,False
1581,jdom,kxml2,org.jdom:jdom2,net.sf.kxml:kxml2,0,False
1582,jdom,xpp3,org.jdom:jdom2,org.ogce:xpp3,0,False
